;actor;subject;observed.crowd;observed.displace;observed.totalCD;random.displace;random.crowd;runID
11355;GGB;RBG;0;2;2;0;2;run072
11356;GGB;RBR;0;2;2;2;0;run072
11357;GGB;RGG;0;1;1;1;0;run072
11358;GGB;RGR;1;2;3;2;1;run072
11359;GGB;RRG;1;3;4;0;4;run072
11360;GGB;RRR;0;3;3;0;3;run072
11361;GGG;BBB;4;22;26;4;22;run072
11362;GGG;BBG;0;2;2;1;1;run072
11363;GGG;BBR;0;3;3;3;0;run072
11364;GGG;BGB;0;2;2;1;1;run072
11365;GGG;BGG;0;3;3;1;2;run072
11366;GGG;BRB;0;3;3;3;0;run072
11367;GGG;BRR;0;3;3;2;1;run072
11368;GGG;GBB;0;1;1;0;1;run072
11369;GGG;GGB;1;3;4;3;1;run072
11370;GGG;GGR;0;21;21;8;13;run072
11371;GGG;GRG;0;2;2;1;1;run072
11372;GGG;GRR;2;15;17;8;9;run072
11373;GGG;RBB;0;1;1;1;0;run072
11374;GGG;RBR;1;4;5;0;5;run072
11375;GGG;RGG;1;7;8;2;6;run072
11376;GGG;RGR;0;3;3;1;2;run072
11377;GGG;RRG;0;2;2;2;0;run072
11378;GGG;RRR;0;1;1;1;0;run072
11379;GGR;BBB;0;1;1;0;1;run072
11380;GGR;BGG;0;2;2;2;0;run072
11381;GGR;BRB;0;1;1;1;0;run072
11382;GRG;BBB;0;3;3;1;2;run072
11383;GRG;BGB;0;3;3;3;0;run072
11384;GRG;BGG;0;1;1;1;0;run072
11385;GRG;BRB;0;5;5;3;2;run072
11386;GRG;BRR;0;1;1;0;1;run072
11387;GRG;GBB;0;3;3;3;0;run072
11388;GRG;GGB;0;14;14;4;10;run072
11389;GRG;GGG;0;10;10;0;10;run072
11390;GRG;GGR;0;2;2;2;0;run072
11391;GRG;GRR;0;1;1;1;0;run072
11392;GRG;RBR;1;2;3;1;2;run072
11393;GRG;RGG;0;2;2;2;0;run072
11394;GRG;RGR;0;1;1;1;0;run072
11395;GRR;BBB;0;3;3;2;1;run072
11396;GRR;BBR;0;2;2;2;0;run072
11397;GRR;BRB;1;8;9;1;8;run072
11398;GRR;BRR;1;6;7;2;5;run072
11399;GRR;GBB;0;1;1;1;0;run072
11400;GRR;GBG;0;1;1;1;0;run072
11401;GRR;GGR;1;9;10;4;6;run072
11402;GRR;RBR;0;1;1;0;1;run072
11403;GRR;RGG;1;3;4;4;0;run072
11404;GRR;RGR;0;1;1;0;1;run072
11405;GRR;RRR;0;1;1;0;1;run072
11406;RBB;BBB;0;1;1;0;1;run072
11407;RBB;GGG;0;3;3;0;3;run072
11408;RBG;GRR;0;1;1;0;1;run072
11409;RBG;RBR;0;1;1;1;0;run072
11410;RBG;RGR;0;1;1;1;0;run072
11411;RBR;BBB;0;3;3;1;2;run072
11412;RBR;BRB;0;1;1;0;1;run072
11413;RBR;BRR;0;2;2;0;2;run072
11414;RBR;GGG;0;1;1;0;1;run072
11415;RBR;GGR;1;2;3;2;1;run072
11416;RBR;GRG;0;1;1;1;0;run072
11417;RBR;GRR;1;15;16;15;1;run072
11418;RBR;RGG;0;4;4;0;4;run072
11419;RBR;RGR;0;1;1;0;1;run072
11420;RBR;RRR;0;3;3;0;3;run072
11421;RGG;BGG;0;1;1;0;1;run072
11422;RGG;RGR;0;1;1;1;0;run072
11423;RGR;BBB;0;9;9;2;7;run072
11424;RGR;BBR;0;1;1;1;0;run072
11425;RGR;BGB;1;8;9;6;3;run072
11426;RGR;BRB;0;3;3;0;3;run072
11427;RGR;BRR;0;3;3;3;0;run072
11428;RGR;GBG;0;1;1;1;0;run072
11429;RGR;GGB;0;3;3;0;3;run072
11430;RGR;GGG;0;2;2;1;1;run072
11431;RGR;GGR;0;8;8;7;1;run072
11432;RGR;GRR;1;7;8;6;2;run072
11433;RGR;RGG;0;6;6;1;5;run072
11434;RRG;BGB;0;1;1;1;0;run072
11435;RRG;BRB;0;1;1;1;0;run072
11436;RRG;GGG;0;1;1;0;1;run072
11437;RRG;GGR;0;1;1;1;0;run072
11438;RRG;GRG;0;1;1;0;1;run072
11439;RRG;GRR;0;3;3;1;2;run072
11440;RRG;RBR;0;4;4;2;2;run072
11441;RRG;RGG;0;1;1;0;1;run072
11442;RRG;RGR;6;37;43;10;33;run072
11443;RRR;BRR;0;1;1;1;0;run072
11444;RRR;GGB;0;1;1;0;1;run072
11445;RRR;GGG;1;5;6;3;3;run072
11446;RRR;GGR;0;2;2;2;0;run072
11447;RRR;GRR;0;1;1;1;0;run072
11448;RRR;RGR;0;1;1;1;0;run072
11449;BBB;GRR;0;1;1;0;1;run073
11450;BBG;BBB;1;9;10;6;4;run073
11451;BBG;BBR;0;2;2;0;2;run073
11452;BBG;BGB;0;1;1;0;1;run073
11453;BBG;BGG;0;1;1;0;1;run073
11454;BBG;BRB;0;2;2;2;0;run073
11455;BBG;BRR;0;1;1;0;1;run073
11456;BBG;GBB;1;1;2;2;0;run073
11457;BBG;GBG;1;6;7;6;1;run073
11458;BBG;GGB;0;18;18;16;2;run073
11459;BBG;GGG;1;29;30;21;9;run073
11460;BBG;GGR;0;2;2;2;0;run073
11461;BBG;GRG;0;1;1;0;1;run073
11462;BBG;GRR;0;3;3;3;0;run073
11463;BBG;RBR;0;2;2;0;2;run073
11464;BBG;RGR;0;2;2;0;2;run073
11465;BBG;RRG;1;2;3;2;1;run073
11466;BBG;RRR;0;1;1;0;1;run073
11467;BGG;BBB;0;1;1;0;1;run073
11468;BGG;BRB;0;1;1;1;0;run073
11469;BGG;GGG;0;1;1;0;1;run073
11470;BGG;RBB;0;1;1;0;1;run073
11471;BGG;RBG;1;0;1;1;0;run073
11472;BRB;BBB;0;1;1;1;0;run073
11473;BRB;GGB;1;0;1;0;1;run073
11474;BRB;GGG;0;2;2;1;1;run073
11475;BRB;RBB;1;0;1;0;1;run073
11476;BRR;BBB;0;1;1;0;1;run073
11477;BRR;BRB;0;1;1;0;1;run073
11478;BRR;GBB;1;0;1;0;1;run073
11479;GBB;BBB;1;16;17;11;6;run073
11480;GBB;BBG;0;2;2;1;1;run073
11481;GBB;BGB;0;1;1;0;1;run073
11482;GBB;BGG;0;3;3;2;1;run073
11483;GBB;BRB;0;9;9;8;1;run073
11484;GBB;BRR;0;2;2;0;2;run073
11485;GBB;GBG;1;1;2;1;1;run073
11486;GBB;GGB;2;59;61;28;33;run073
11487;GBB;GGG;4;95;99;52;47;run073
11488;GBB;GGR;0;1;1;0;1;run073
11489;GBB;GRG;0;1;1;0;1;run073
11490;GBB;GRR;1;8;9;4;5;run073
11491;GBB;RBB;0;2;2;2;0;run073
11492;GBB;RBG;0;1;1;0;1;run073
11493;GBB;RBR;1;1;2;1;1;run073
11494;GBB;RGG;0;2;2;0;2;run073
11495;GBB;RGR;0;1;1;0;1;run073
11496;GBB;RRG;0;3;3;2;1;run073
11497;GBG;BRB;0;1;1;1;0;run073
11498;GBG;BRR;0;3;3;3;0;run073
11499;GBG;GGB;0;1;1;0;1;run073
11500;GBG;GGR;0;3;3;0;3;run073
11501;GBG;RBR;0;1;1;0;1;run073
11502;GBG;RGR;1;1;2;2;0;run073
11503;GBG;RRR;0;1;1;0;1;run073
11504;GGB;BBB;1;8;9;7;2;run073
11505;GGB;BBG;0;1;1;1;0;run073
11506;GGB;BGB;0;1;1;0;1;run073
11507;GGB;BRB;3;5;8;6;2;run073
11508;GGB;BRR;0;1;1;0;1;run073
11509;GGB;GBG;0;2;2;1;1;run073
11510;GGB;GGG;4;37;41;27;14;run073
11511;GGB;GGR;0;9;9;2;7;run073
11512;GGB;GRR;1;4;5;1;4;run073
11513;GGB;RBB;0;2;2;1;1;run073
11514;GGB;RBG;0;2;2;1;1;run073
11515;GGB;RBR;0;2;2;1;1;run073
11516;GGB;RGG;0;1;1;0;1;run073
11517;GGB;RGR;1;2;3;3;0;run073
11518;GGB;RRG;1;3;4;2;2;run073
11519;GGB;RRR;0;3;3;3;0;run073
11520;GGG;BBB;4;22;26;15;11;run073
11521;GGG;BBG;0;2;2;0;2;run073
11522;GGG;BBR;0;3;3;3;0;run073
11523;GGG;BGB;0;2;2;0;2;run073
11524;GGG;BGG;0;3;3;1;2;run073
11525;GGG;BRB;0;3;3;0;3;run073
11526;GGG;BRR;0;3;3;1;2;run073
11527;GGG;GBB;0;1;1;1;0;run073
11528;GGG;GGB;1;3;4;4;0;run073
11529;GGG;GGR;0;21;21;8;13;run073
11530;GGG;GRG;0;2;2;2;0;run073
11531;GGG;GRR;2;15;17;7;10;run073
11532;GGG;RBB;0;1;1;0;1;run073
11533;GGG;RBR;1;4;5;2;3;run073
11534;GGG;RGG;1;7;8;3;5;run073
11535;GGG;RGR;0;3;3;0;3;run073
11536;GGG;RRG;0;2;2;2;0;run073
11537;GGG;RRR;0;1;1;1;0;run073
11538;GGR;BBB;0;1;1;0;1;run073
11539;GGR;BGG;0;2;2;0;2;run073
11540;GGR;BRB;0;1;1;0;1;run073
11541;GRG;BBB;0;3;3;3;0;run073
11542;GRG;BGB;0;3;3;2;1;run073
11543;GRG;BGG;0;1;1;1;0;run073
11544;GRG;BRB;0;5;5;2;3;run073
11545;GRG;BRR;0;1;1;1;0;run073
11546;GRG;GBB;0;3;3;0;3;run073
11547;GRG;GGB;0;14;14;13;1;run073
11548;GRG;GGG;0;10;10;2;8;run073
11549;GRG;GGR;0;2;2;1;1;run073
11550;GRG;GRR;0;1;1;1;0;run073
11551;GRG;RBR;1;2;3;2;1;run073
11552;GRG;RGG;0;2;2;2;0;run073
11553;GRG;RGR;0;1;1;0;1;run073
11554;GRR;BBB;0;3;3;0;3;run073
11555;GRR;BBR;0;2;2;0;2;run073
11556;GRR;BRB;1;8;9;8;1;run073
11557;GRR;BRR;1;6;7;0;7;run073
11558;GRR;GBB;0;1;1;0;1;run073
11559;GRR;GBG;0;1;1;1;0;run073
11560;GRR;GGR;1;9;10;3;7;run073
11561;GRR;RBR;0;1;1;1;0;run073
11562;GRR;RGG;1;3;4;1;3;run073
11563;GRR;RGR;0;1;1;1;0;run073
11564;GRR;RRR;0;1;1;0;1;run073
11565;RBB;BBB;0;1;1;0;1;run073
11566;RBB;GGG;0;3;3;2;1;run073
11567;RBG;GRR;0;1;1;0;1;run073
11568;RBG;RBR;0;1;1;1;0;run073
11569;RBG;RGR;0;1;1;0;1;run073
11570;RBR;BBB;0;3;3;0;3;run073
11571;RBR;BRB;0;1;1;0;1;run073
11572;RBR;BRR;0;2;2;2;0;run073
11573;RBR;GGG;0;1;1;0;1;run073
11574;RBR;GGR;1;2;3;0;3;run073
11575;RBR;GRG;0;1;1;1;0;run073
11576;RBR;GRR;1;15;16;13;3;run073
11577;RBR;RGG;0;4;4;3;1;run073
11578;RBR;RGR;0;1;1;0;1;run073
11579;RBR;RRR;0;3;3;0;3;run073
11580;RGG;BGG;0;1;1;1;0;run073
11581;RGG;RGR;0;1;1;1;0;run073
11582;RGR;BBB;0;9;9;0;9;run073
11583;RGR;BBR;0;1;1;0;1;run073
11584;RGR;BGB;1;8;9;8;1;run073
11585;RGR;BRB;0;3;3;2;1;run073
11586;RGR;BRR;0;3;3;2;1;run073
11587;RGR;GBG;0;1;1;0;1;run073
11588;RGR;GGB;0;3;3;3;0;run073
11589;RGR;GGG;0;2;2;2;0;run073
11590;RGR;GGR;0;8;8;2;6;run073
11591;RGR;GRR;1;7;8;6;2;run073
11592;RGR;RGG;0;6;6;5;1;run073
11593;RRG;BGB;0;1;1;1;0;run073
11594;RRG;BRB;0;1;1;1;0;run073
11595;RRG;GGG;0;1;1;0;1;run073
11596;RRG;GGR;0;1;1;1;0;run073
11597;RRG;GRG;0;1;1;0;1;run073
11598;RRG;GRR;0;3;3;1;2;run073
11599;RRG;RBR;0;4;4;2;2;run073
11600;RRG;RGG;0;1;1;0;1;run073
11601;RRG;RGR;6;37;43;41;2;run073
11602;RRR;BRR;0;1;1;0;1;run073
11603;RRR;GGB;0;1;1;0;1;run073
11604;RRR;GGG;1;5;6;4;2;run073
11605;RRR;GGR;0;2;2;2;0;run073
11606;RRR;GRR;0;1;1;1;0;run073
11607;RRR;RGR;0;1;1;1;0;run073
11608;BBB;GRR;0;1;1;1;0;run074
11609;BBG;BBB;1;9;10;1;9;run074
11610;BBG;BBR;0;2;2;2;0;run074
11611;BBG;BGB;0;1;1;1;0;run074
11612;BBG;BGG;0;1;1;1;0;run074
11613;BBG;BRB;0;2;2;2;0;run074
11614;BBG;BRR;0;1;1;0;1;run074
11615;BBG;GBB;1;1;2;1;1;run074
11616;BBG;GBG;1;6;7;6;1;run074
11617;BBG;GGB;0;18;18;13;5;run074
11618;BBG;GGG;1;29;30;6;24;run074
11619;BBG;GGR;0;2;2;2;0;run074
11620;BBG;GRG;0;1;1;1;0;run074
11621;BBG;GRR;0;3;3;2;1;run074
11622;BBG;RBR;0;2;2;1;1;run074
11623;BBG;RGR;0;2;2;1;1;run074
11624;BBG;RRG;1;2;3;0;3;run074
11625;BBG;RRR;0;1;1;1;0;run074
11626;BGG;BBB;0;1;1;0;1;run074
11627;BGG;BRB;0;1;1;1;0;run074
11628;BGG;GGG;0;1;1;0;1;run074
11629;BGG;RBB;0;1;1;1;0;run074
11630;BGG;RBG;1;0;1;0;1;run074
11631;BRB;BBB;0;1;1;0;1;run074
11632;BRB;GGB;1;0;1;1;0;run074
11633;BRB;GGG;0;2;2;1;1;run074
11634;BRB;RBB;1;0;1;1;0;run074
11635;BRR;BBB;0;1;1;1;0;run074
11636;BRR;BRB;0;1;1;1;0;run074
11637;BRR;GBB;1;0;1;0;1;run074
11638;GBB;BBB;1;16;17;4;13;run074
11639;GBB;BBG;0;2;2;1;1;run074
11640;GBB;BGB;0;1;1;0;1;run074
11641;GBB;BGG;0;3;3;2;1;run074
11642;GBB;BRB;0;9;9;3;6;run074
11643;GBB;BRR;0;2;2;2;0;run074
11644;GBB;GBG;1;1;2;2;0;run074
11645;GBB;GGB;2;59;61;58;3;run074
11646;GBB;GGG;4;95;99;26;73;run074
11647;GBB;GGR;0;1;1;1;0;run074
11648;GBB;GRG;0;1;1;0;1;run074
11649;GBB;GRR;1;8;9;0;9;run074
11650;GBB;RBB;0;2;2;0;2;run074
11651;GBB;RBG;0;1;1;0;1;run074
11652;GBB;RBR;1;1;2;0;2;run074
11653;GBB;RGG;0;2;2;0;2;run074
11654;GBB;RGR;0;1;1;1;0;run074
11655;GBB;RRG;0;3;3;3;0;run074
11656;GBG;BRB;0;1;1;0;1;run074
11657;GBG;BRR;0;3;3;2;1;run074
11658;GBG;GGB;0;1;1;0;1;run074
11659;GBG;GGR;0;3;3;0;3;run074
11660;GBG;RBR;0;1;1;0;1;run074
11661;GBG;RGR;1;1;2;0;2;run074
11662;GBG;RRR;0;1;1;1;0;run074
11663;GGB;BBB;1;8;9;9;0;run074
11664;GGB;BBG;0;1;1;1;0;run074
11665;GGB;BGB;0;1;1;1;0;run074
11666;GGB;BRB;3;5;8;6;2;run074
11667;GGB;BRR;0;1;1;1;0;run074
11668;GGB;GBG;0;2;2;1;1;run074
11669;GGB;GGG;4;37;41;27;14;run074
11670;GGB;GGR;0;9;9;1;8;run074
11671;GGB;GRR;1;4;5;3;2;run074
11672;GGB;RBB;0;2;2;0;2;run074
11673;GGB;RBG;0;2;2;1;1;run074
11674;GGB;RBR;0;2;2;1;1;run074
11675;GGB;RGG;0;1;1;0;1;run074
11676;GGB;RGR;1;2;3;3;0;run074
11677;GGB;RRG;1;3;4;0;4;run074
11678;GGB;RRR;0;3;3;0;3;run074
11679;GGG;BBB;4;22;26;22;4;run074
11680;GGG;BBG;0;2;2;2;0;run074
11681;GGG;BBR;0;3;3;2;1;run074
11682;GGG;BGB;0;2;2;1;1;run074
11683;GGG;BGG;0;3;3;3;0;run074
11684;GGG;BRB;0;3;3;0;3;run074
11685;GGG;BRR;0;3;3;2;1;run074
11686;GGG;GBB;0;1;1;0;1;run074
11687;GGG;GGB;1;3;4;2;2;run074
11688;GGG;GGR;0;21;21;12;9;run074
11689;GGG;GRG;0;2;2;0;2;run074
11690;GGG;GRR;2;15;17;13;4;run074
11691;GGG;RBB;0;1;1;1;0;run074
11692;GGG;RBR;1;4;5;3;2;run074
11693;GGG;RGG;1;7;8;1;7;run074
11694;GGG;RGR;0;3;3;0;3;run074
11695;GGG;RRG;0;2;2;0;2;run074
11696;GGG;RRR;0;1;1;0;1;run074
11697;GGR;BBB;0;1;1;1;0;run074
11698;GGR;BGG;0;2;2;2;0;run074
11699;GGR;BRB;0;1;1;0;1;run074
11700;GRG;BBB;0;3;3;3;0;run074
11701;GRG;BGB;0;3;3;1;2;run074
11702;GRG;BGG;0;1;1;1;0;run074
11703;GRG;BRB;0;5;5;2;3;run074
11704;GRG;BRR;0;1;1;0;1;run074
11705;GRG;GBB;0;3;3;2;1;run074
11706;GRG;GGB;0;14;14;1;13;run074
11707;GRG;GGG;0;10;10;7;3;run074
11708;GRG;GGR;0;2;2;0;2;run074
11709;GRG;GRR;0;1;1;1;0;run074
11710;GRG;RBR;1;2;3;0;3;run074
11711;GRG;RGG;0;2;2;1;1;run074
11712;GRG;RGR;0;1;1;0;1;run074
11713;GRR;BBB;0;3;3;2;1;run074
11714;GRR;BBR;0;2;2;0;2;run074
11715;GRR;BRB;1;8;9;6;3;run074
11716;GRR;BRR;1;6;7;7;0;run074
11717;GRR;GBB;0;1;1;0;1;run074
11718;GRR;GBG;0;1;1;0;1;run074
11719;GRR;GGR;1;9;10;4;6;run074
11720;GRR;RBR;0;1;1;0;1;run074
11721;GRR;RGG;1;3;4;3;1;run074
11722;GRR;RGR;0;1;1;1;0;run074
11723;GRR;RRR;0;1;1;1;0;run074
11724;RBB;BBB;0;1;1;0;1;run074
11725;RBB;GGG;0;3;3;2;1;run074
11726;RBG;GRR;0;1;1;0;1;run074
11727;RBG;RBR;0;1;1;0;1;run074
11728;RBG;RGR;0;1;1;1;0;run074
11729;RBR;BBB;0;3;3;1;2;run074
11730;RBR;BRB;0;1;1;1;0;run074
11731;RBR;BRR;0;2;2;0;2;run074
11732;RBR;GGG;0;1;1;0;1;run074
11733;RBR;GGR;1;2;3;3;0;run074
11734;RBR;GRG;0;1;1;0;1;run074
11735;RBR;GRR;1;15;16;13;3;run074
11736;RBR;RGG;0;4;4;1;3;run074
11737;RBR;RGR;0;1;1;1;0;run074
11738;RBR;RRR;0;3;3;2;1;run074
11739;RGG;BGG;0;1;1;0;1;run074
11740;RGG;RGR;0;1;1;0;1;run074
11741;RGR;BBB;0;9;9;7;2;run074
11742;RGR;BBR;0;1;1;0;1;run074
11743;RGR;BGB;1;8;9;3;6;run074
11744;RGR;BRB;0;3;3;2;1;run074
11745;RGR;BRR;0;3;3;3;0;run074
11746;RGR;GBG;0;1;1;0;1;run074
11747;RGR;GGB;0;3;3;0;3;run074
11748;RGR;GGG;0;2;2;1;1;run074
11749;RGR;GGR;0;8;8;0;8;run074
11750;RGR;GRR;1;7;8;8;0;run074
11751;RGR;RGG;0;6;6;0;6;run074
11752;RRG;BGB;0;1;1;0;1;run074
11753;RRG;BRB;0;1;1;0;1;run074
11754;RRG;GGG;0;1;1;0;1;run074
11755;RRG;GGR;0;1;1;1;0;run074
11756;RRG;GRG;0;1;1;0;1;run074
11757;RRG;GRR;0;3;3;0;3;run074
11758;RRG;RBR;0;4;4;1;3;run074
11759;RRG;RGG;0;1;1;1;0;run074
11760;RRG;RGR;6;37;43;17;26;run074
11761;RRR;BRR;0;1;1;0;1;run074
11762;RRR;GGB;0;1;1;1;0;run074
11763;RRR;GGG;1;5;6;2;4;run074
11764;RRR;GGR;0;2;2;1;1;run074
11765;RRR;GRR;0;1;1;0;1;run074
11766;RRR;RGR;0;1;1;1;0;run074
11767;BBB;GRR;0;1;1;1;0;run075
11768;BBG;BBB;1;9;10;7;3;run075
11769;BBG;BBR;0;2;2;0;2;run075
11770;BBG;BGB;0;1;1;0;1;run075
11771;BBG;BGG;0;1;1;0;1;run075
11772;BBG;BRB;0;2;2;2;0;run075
11773;BBG;BRR;0;1;1;0;1;run075
11774;BBG;GBB;1;1;2;1;1;run075
11775;BBG;GBG;1;6;7;0;7;run075
11776;BBG;GGB;0;18;18;15;3;run075
11777;BBG;GGG;1;29;30;23;7;run075
11778;BBG;GGR;0;2;2;0;2;run075
11779;BBG;GRG;0;1;1;0;1;run075
11780;BBG;GRR;0;3;3;2;1;run075
11781;BBG;RBR;0;2;2;2;0;run075
11782;BBG;RGR;0;2;2;2;0;run075
11783;BBG;RRG;1;2;3;2;1;run075
11784;BBG;RRR;0;1;1;1;0;run075
11785;BGG;BBB;0;1;1;1;0;run075
11786;BGG;BRB;0;1;1;1;0;run075
11787;BGG;GGG;0;1;1;1;0;run075
11788;BGG;RBB;0;1;1;1;0;run075
11789;BGG;RBG;1;0;1;1;0;run075
11790;BRB;BBB;0;1;1;1;0;run075
11791;BRB;GGB;1;0;1;1;0;run075
11792;BRB;GGG;0;2;2;0;2;run075
11793;BRB;RBB;1;0;1;0;1;run075
11794;BRR;BBB;0;1;1;0;1;run075
11795;BRR;BRB;0;1;1;1;0;run075
11796;BRR;GBB;1;0;1;0;1;run075
11797;GBB;BBB;1;16;17;11;6;run075
11798;GBB;BBG;0;2;2;2;0;run075
11799;GBB;BGB;0;1;1;0;1;run075
11800;GBB;BGG;0;3;3;1;2;run075
11801;GBB;BRB;0;9;9;1;8;run075
11802;GBB;BRR;0;2;2;0;2;run075
11803;GBB;GBG;1;1;2;2;0;run075
11804;GBB;GGB;2;59;61;19;42;run075
11805;GBB;GGG;4;95;99;47;52;run075
11806;GBB;GGR;0;1;1;0;1;run075
11807;GBB;GRG;0;1;1;1;0;run075
11808;GBB;GRR;1;8;9;4;5;run075
11809;GBB;RBB;0;2;2;1;1;run075
11810;GBB;RBG;0;1;1;0;1;run075
11811;GBB;RBR;1;1;2;1;1;run075
11812;GBB;RGG;0;2;2;0;2;run075
11813;GBB;RGR;0;1;1;1;0;run075
11814;GBB;RRG;0;3;3;0;3;run075
11815;GBG;BRB;0;1;1;0;1;run075
11816;GBG;BRR;0;3;3;1;2;run075
11817;GBG;GGB;0;1;1;1;0;run075
11818;GBG;GGR;0;3;3;3;0;run075
11819;GBG;RBR;0;1;1;1;0;run075
11820;GBG;RGR;1;1;2;1;1;run075
11821;GBG;RRR;0;1;1;1;0;run075
11822;GGB;BBB;1;8;9;5;4;run075
11823;GGB;BBG;0;1;1;0;1;run075
11824;GGB;BGB;0;1;1;0;1;run075
11825;GGB;BRB;3;5;8;7;1;run075
11826;GGB;BRR;0;1;1;1;0;run075
11827;GGB;GBG;0;2;2;0;2;run075
11828;GGB;GGG;4;37;41;31;10;run075
11829;GGB;GGR;0;9;9;1;8;run075
11830;GGB;GRR;1;4;5;5;0;run075
11831;GGB;RBB;0;2;2;0;2;run075
11832;GGB;RBG;0;2;2;2;0;run075
11833;GGB;RBR;0;2;2;1;1;run075
11834;GGB;RGG;0;1;1;1;0;run075
11835;GGB;RGR;1;2;3;1;2;run075
11836;GGB;RRG;1;3;4;3;1;run075
11837;GGB;RRR;0;3;3;3;0;run075
11838;GGG;BBB;4;22;26;18;8;run075
11839;GGG;BBG;0;2;2;2;0;run075
11840;GGG;BBR;0;3;3;1;2;run075
11841;GGG;BGB;0;2;2;0;2;run075
11842;GGG;BGG;0;3;3;0;3;run075
11843;GGG;BRB;0;3;3;0;3;run075
11844;GGG;BRR;0;3;3;1;2;run075
11845;GGG;GBB;0;1;1;1;0;run075
11846;GGG;GGB;1;3;4;4;0;run075
11847;GGG;GGR;0;21;21;15;6;run075
11848;GGG;GRG;0;2;2;2;0;run075
11849;GGG;GRR;2;15;17;13;4;run075
11850;GGG;RBB;0;1;1;1;0;run075
11851;GGG;RBR;1;4;5;1;4;run075
11852;GGG;RGG;1;7;8;1;7;run075
11853;GGG;RGR;0;3;3;0;3;run075
11854;GGG;RRG;0;2;2;1;1;run075
11855;GGG;RRR;0;1;1;1;0;run075
11856;GGR;BBB;0;1;1;0;1;run075
11857;GGR;BGG;0;2;2;0;2;run075
11858;GGR;BRB;0;1;1;0;1;run075
11859;GRG;BBB;0;3;3;1;2;run075
11860;GRG;BGB;0;3;3;2;1;run075
11861;GRG;BGG;0;1;1;1;0;run075
11862;GRG;BRB;0;5;5;5;0;run075
11863;GRG;BRR;0;1;1;0;1;run075
11864;GRG;GBB;0;3;3;3;0;run075
11865;GRG;GGB;0;14;14;12;2;run075
11866;GRG;GGG;0;10;10;0;10;run075
11867;GRG;GGR;0;2;2;0;2;run075
11868;GRG;GRR;0;1;1;0;1;run075
11869;GRG;RBR;1;2;3;2;1;run075
11870;GRG;RGG;0;2;2;0;2;run075
11871;GRG;RGR;0;1;1;0;1;run075
11872;GRR;BBB;0;3;3;0;3;run075
11873;GRR;BBR;0;2;2;0;2;run075
11874;GRR;BRB;1;8;9;0;9;run075
11875;GRR;BRR;1;6;7;3;4;run075
11876;GRR;GBB;0;1;1;1;0;run075
11877;GRR;GBG;0;1;1;1;0;run075
11878;GRR;GGR;1;9;10;0;10;run075
11879;GRR;RBR;0;1;1;0;1;run075
11880;GRR;RGG;1;3;4;2;2;run075
11881;GRR;RGR;0;1;1;1;0;run075
11882;GRR;RRR;0;1;1;0;1;run075
11883;RBB;BBB;0;1;1;1;0;run075
11884;RBB;GGG;0;3;3;3;0;run075
11885;RBG;GRR;0;1;1;0;1;run075
11886;RBG;RBR;0;1;1;1;0;run075
11887;RBG;RGR;0;1;1;0;1;run075
11888;RBR;BBB;0;3;3;1;2;run075
11889;RBR;BRB;0;1;1;1;0;run075
11890;RBR;BRR;0;2;2;2;0;run075
11891;RBR;GGG;0;1;1;1;0;run075
11892;RBR;GGR;1;2;3;3;0;run075
11893;RBR;GRG;0;1;1;0;1;run075
11894;RBR;GRR;1;15;16;13;3;run075
11895;RBR;RGG;0;4;4;3;1;run075
11896;RBR;RGR;0;1;1;0;1;run075
11897;RBR;RRR;0;3;3;0;3;run075
11898;RGG;BGG;0;1;1;0;1;run075
11899;RGG;RGR;0;1;1;0;1;run075
11900;RGR;BBB;0;9;9;5;4;run075
11901;RGR;BBR;0;1;1;1;0;run075
11902;RGR;BGB;1;8;9;5;4;run075
11903;RGR;BRB;0;3;3;0;3;run075
11904;RGR;BRR;0;3;3;3;0;run075
11905;RGR;GBG;0;1;1;1;0;run075
11906;RGR;GGB;0;3;3;3;0;run075
11907;RGR;GGG;0;2;2;2;0;run075
11908;RGR;GGR;0;8;8;2;6;run075
11909;RGR;GRR;1;7;8;8;0;run075
11910;RGR;RGG;0;6;6;0;6;run075
11911;RRG;BGB;0;1;1;0;1;run075
11912;RRG;BRB;0;1;1;0;1;run075
11913;RRG;GGG;0;1;1;0;1;run075
11914;RRG;GGR;0;1;1;0;1;run075
11915;RRG;GRG;0;1;1;1;0;run075
11916;RRG;GRR;0;3;3;2;1;run075
11917;RRG;RBR;0;4;4;1;3;run075
11918;RRG;RGG;0;1;1;0;1;run075
11919;RRG;RGR;6;37;43;16;27;run075
11920;RRR;BRR;0;1;1;0;1;run075
11921;RRR;GGB;0;1;1;1;0;run075
11922;RRR;GGG;1;5;6;4;2;run075
11923;RRR;GGR;0;2;2;2;0;run075
11924;RRR;GRR;0;1;1;1;0;run075
11925;RRR;RGR;0;1;1;0;1;run075
11926;BBB;GRR;0;1;1;0;1;run076
11927;BBG;BBB;1;9;10;0;10;run076
11928;BBG;BBR;0;2;2;0;2;run076
11929;BBG;BGB;0;1;1;1;0;run076
11930;BBG;BGG;0;1;1;1;0;run076
11931;BBG;BRB;0;2;2;1;1;run076
11932;BBG;BRR;0;1;1;1;0;run076
11933;BBG;GBB;1;1;2;2;0;run076
11934;BBG;GBG;1;6;7;6;1;run076
11935;BBG;GGB;0;18;18;11;7;run076
