"","actor","subject","observed.crowd","observed.displace","observed.totalCD","random.displace","random.crowd","runID"
"4333","BBG","BBB",1,2,3,1,2,"run077"
"4334","BBG","GBB",1,0,1,0,1,"run077"
"4335","BBG","GBG",1,1,2,0,2,"run077"
"4336","BBG","GGB",0,2,2,0,2,"run077"
"4337","BBG","GGG",1,1,2,0,2,"run077"
"4338","BBG","RRG",1,0,1,0,1,"run077"
"4339","BGG","RBG",1,0,1,1,0,"run077"
"4340","BRB","BBB",0,1,1,1,0,"run077"
"4341","BRB","GGB",1,0,1,1,0,"run077"
"4342","BRB","RBB",1,0,1,1,0,"run077"
"4343","BRR","GBB",1,0,1,1,0,"run077"
"4344","GBB","BBB",1,0,1,0,1,"run077"
"4345","GBB","GBG",1,0,1,1,0,"run077"
"4346","GBB","GGB",2,1,3,1,2,"run077"
"4347","GBB","GGG",4,8,12,3,9,"run077"
"4348","GBB","GRR",1,0,1,0,1,"run077"
"4349","GBB","RBB",0,1,1,1,0,"run077"
"4350","GBB","RBR",1,0,1,1,0,"run077"
"4351","GBB","RGG",0,2,2,1,1,"run077"
"4352","GBG","RGR",1,0,1,0,1,"run077"
"4353","GGB","BBB",1,0,1,1,0,"run077"
"4354","GGB","BRB",3,1,4,0,4,"run077"
"4355","GGB","BRR",0,1,1,0,1,"run077"
"4356","GGB","GGG",4,1,5,0,5,"run077"
"4357","GGB","GRR",1,1,2,2,0,"run077"
"4358","GGB","RBG",0,1,1,0,1,"run077"
"4359","GGB","RGR",1,0,1,0,1,"run077"
"4360","GGB","RRG",1,0,1,1,0,"run077"
"4361","GGG","BBB",4,0,4,2,2,"run077"
"4362","GGG","BRB",0,1,1,0,1,"run077"
"4363","GGG","BRR",0,1,1,0,1,"run077"
"4364","GGG","GGB",1,0,1,1,0,"run077"
"4365","GGG","GGR",0,1,1,0,1,"run077"
"4366","GGG","GRG",0,1,1,1,0,"run077"
"4367","GGG","GRR",2,2,4,2,2,"run077"
"4368","GGG","RBB",0,1,1,0,1,"run077"
"4369","GGG","RBR",1,0,1,0,1,"run077"
"4370","GGG","RGG",1,1,2,0,2,"run077"
"4371","GRG","BRB",0,1,1,0,1,"run077"
"4372","GRG","GGB",0,2,2,0,2,"run077"
"4373","GRG","GGG",0,4,4,3,1,"run077"
"4374","GRG","RBR",1,1,2,2,0,"run077"
"4375","GRR","BRB",1,0,1,1,0,"run077"
"4376","GRR","BRR",1,1,2,2,0,"run077"
"4377","GRR","GGR",1,1,2,1,1,"run077"
"4378","GRR","RGG",1,0,1,0,1,"run077"
"4379","RBR","GGR",1,0,1,0,1,"run077"
"4380","RBR","GRR",1,0,1,1,0,"run077"
"4381","RBR","RGG",0,1,1,0,1,"run077"
"4382","RGR","BBB",0,2,2,0,2,"run077"
"4383","RGR","BGB",1,0,1,0,1,"run077"
"4384","RGR","GGR",0,1,1,1,0,"run077"
"4385","RGR","GRR",1,1,2,1,1,"run077"
"4386","RRG","RBR",0,1,1,1,0,"run077"
"4387","RRG","RGR",6,5,11,2,9,"run077"
"4388","RRR","GGG",1,1,2,1,1,"run077"
"4389","RRR","GGR",0,2,2,1,1,"run077"
"4390","BBG","BBB",1,2,3,2,1,"run078"
"4391","BBG","GBB",1,0,1,1,0,"run078"
"4392","BBG","GBG",1,1,2,2,0,"run078"
"4393","BBG","GGB",0,2,2,1,1,"run078"
"4394","BBG","GGG",1,1,2,1,1,"run078"
"4395","BBG","RRG",1,0,1,0,1,"run078"
"4396","BGG","RBG",1,0,1,0,1,"run078"
"4397","BRB","BBB",0,1,1,1,0,"run078"
"4398","BRB","GGB",1,0,1,0,1,"run078"
"4399","BRB","RBB",1,0,1,0,1,"run078"
"4400","BRR","GBB",1,0,1,1,0,"run078"
"4401","GBB","BBB",1,0,1,1,0,"run078"
"4402","GBB","GBG",1,0,1,1,0,"run078"
"4403","GBB","GGB",2,1,3,1,2,"run078"
"4404","GBB","GGG",4,8,12,4,8,"run078"
"4405","GBB","GRR",1,0,1,1,0,"run078"
"4406","GBB","RBB",0,1,1,0,1,"run078"
"4407","GBB","RBR",1,0,1,1,0,"run078"
"4408","GBB","RGG",0,2,2,0,2,"run078"
"4409","GBG","RGR",1,0,1,0,1,"run078"
"4410","GGB","BBB",1,0,1,0,1,"run078"
"4411","GGB","BRB",3,1,4,1,3,"run078"
"4412","GGB","BRR",0,1,1,0,1,"run078"
"4413","GGB","GGG",4,1,5,3,2,"run078"
"4414","GGB","GRR",1,1,2,1,1,"run078"
"4415","GGB","RBG",0,1,1,1,0,"run078"
"4416","GGB","RGR",1,0,1,1,0,"run078"
"4417","GGB","RRG",1,0,1,1,0,"run078"
"4418","GGG","BBB",4,0,4,4,0,"run078"
"4419","GGG","BRB",0,1,1,0,1,"run078"
"4420","GGG","BRR",0,1,1,1,0,"run078"
"4421","GGG","GGB",1,0,1,0,1,"run078"
"4422","GGG","GGR",0,1,1,0,1,"run078"
"4423","GGG","GRG",0,1,1,1,0,"run078"
"4424","GGG","GRR",2,2,4,1,3,"run078"
"4425","GGG","RBB",0,1,1,0,1,"run078"
"4426","GGG","RBR",1,0,1,0,1,"run078"
"4427","GGG","RGG",1,1,2,0,2,"run078"
"4428","GRG","BRB",0,1,1,0,1,"run078"
"4429","GRG","GGB",0,2,2,2,0,"run078"
"4430","GRG","GGG",0,4,4,0,4,"run078"
"4431","GRG","RBR",1,1,2,1,1,"run078"
"4432","GRR","BRB",1,0,1,1,0,"run078"
"4433","GRR","BRR",1,1,2,0,2,"run078"
"4434","GRR","GGR",1,1,2,0,2,"run078"
"4435","GRR","RGG",1,0,1,1,0,"run078"
"4436","RBR","GGR",1,0,1,1,0,"run078"
"4437","RBR","GRR",1,0,1,1,0,"run078"
"4438","RBR","RGG",0,1,1,1,0,"run078"
"4439","RGR","BBB",0,2,2,2,0,"run078"
"4440","RGR","BGB",1,0,1,0,1,"run078"
"4441","RGR","GGR",0,1,1,1,0,"run078"
"4442","RGR","GRR",1,1,2,0,2,"run078"
"4443","RRG","RBR",0,1,1,1,0,"run078"
"4444","RRG","RGR",6,5,11,5,6,"run078"
"4445","RRR","GGG",1,1,2,2,0,"run078"
"4446","RRR","GGR",0,2,2,0,2,"run078"
"4447","BBG","BBB",1,2,3,1,2,"run079"
"4448","BBG","GBB",1,0,1,0,1,"run079"
"4449","BBG","GBG",1,1,2,2,0,"run079"
"4450","BBG","GGB",0,2,2,2,0,"run079"
"4451","BBG","GGG",1,1,2,1,1,"run079"
"4452","BBG","RRG",1,0,1,1,0,"run079"
"4453","BGG","RBG",1,0,1,0,1,"run079"
"4454","BRB","BBB",0,1,1,0,1,"run079"
"4455","BRB","GGB",1,0,1,1,0,"run079"
"4456","BRB","RBB",1,0,1,0,1,"run079"
"4457","BRR","GBB",1,0,1,1,0,"run079"
"4458","GBB","BBB",1,0,1,1,0,"run079"
"4459","GBB","GBG",1,0,1,0,1,"run079"
"4460","GBB","GGB",2,1,3,0,3,"run079"
"4461","GBB","GGG",4,8,12,5,7,"run079"
"4462","GBB","GRR",1,0,1,1,0,"run079"
"4463","GBB","RBB",0,1,1,0,1,"run079"
"4464","GBB","RBR",1,0,1,1,0,"run079"
"4465","GBB","RGG",0,2,2,0,2,"run079"
"4466","GBG","RGR",1,0,1,0,1,"run079"
"4467","GGB","BBB",1,0,1,1,0,"run079"
"4468","GGB","BRB",3,1,4,4,0,"run079"
"4469","GGB","BRR",0,1,1,0,1,"run079"
"4470","GGB","GGG",4,1,5,2,3,"run079"
"4471","GGB","GRR",1,1,2,2,0,"run079"
"4472","GGB","RBG",0,1,1,1,0,"run079"
"4473","GGB","RGR",1,0,1,0,1,"run079"
"4474","GGB","RRG",1,0,1,0,1,"run079"
"4475","GGG","BBB",4,0,4,4,0,"run079"
"4476","GGG","BRB",0,1,1,0,1,"run079"
"4477","GGG","BRR",0,1,1,1,0,"run079"
"4478","GGG","GGB",1,0,1,0,1,"run079"
"4479","GGG","GGR",0,1,1,1,0,"run079"
"4480","GGG","GRG",0,1,1,0,1,"run079"
"4481","GGG","GRR",2,2,4,4,0,"run079"
"4482","GGG","RBB",0,1,1,1,0,"run079"
"4483","GGG","RBR",1,0,1,1,0,"run079"
"4484","GGG","RGG",1,1,2,0,2,"run079"
"4485","GRG","BRB",0,1,1,0,1,"run079"
"4486","GRG","GGB",0,2,2,0,2,"run079"
"4487","GRG","GGG",0,4,4,0,4,"run079"
"4488","GRG","RBR",1,1,2,1,1,"run079"
"4489","GRR","BRB",1,0,1,1,0,"run079"
"4490","GRR","BRR",1,1,2,1,1,"run079"
"4491","GRR","GGR",1,1,2,1,1,"run079"
"4492","GRR","RGG",1,0,1,1,0,"run079"
"4493","RBR","GGR",1,0,1,0,1,"run079"
"4494","RBR","GRR",1,0,1,0,1,"run079"
"4495","RBR","RGG",0,1,1,1,0,"run079"
"4496","RGR","BBB",0,2,2,0,2,"run079"
"4497","RGR","BGB",1,0,1,1,0,"run079"
"4498","RGR","GGR",0,1,1,1,0,"run079"
"4499","RGR","GRR",1,1,2,0,2,"run079"
"4500","RRG","RBR",0,1,1,1,0,"run079"
"4501","RRG","RGR",6,5,11,10,1,"run079"
"4502","RRR","GGG",1,1,2,1,1,"run079"
"4503","RRR","GGR",0,2,2,1,1,"run079"
"4504","BBG","BBB",1,2,3,2,1,"run080"
"4505","BBG","GBB",1,0,1,0,1,"run080"
"4506","BBG","GBG",1,1,2,2,0,"run080"
"4507","BBG","GGB",0,2,2,2,0,"run080"
"4508","BBG","GGG",1,1,2,0,2,"run080"
"4509","BBG","RRG",1,0,1,1,0,"run080"
"4510","BGG","RBG",1,0,1,1,0,"run080"
"4511","BRB","BBB",0,1,1,1,0,"run080"
"4512","BRB","GGB",1,0,1,1,0,"run080"
"4513","BRB","RBB",1,0,1,0,1,"run080"
"4514","BRR","GBB",1,0,1,0,1,"run080"
"4515","GBB","BBB",1,0,1,1,0,"run080"
"4516","GBB","GBG",1,0,1,1,0,"run080"
"4517","GBB","GGB",2,1,3,2,1,"run080"
"4518","GBB","GGG",4,8,12,12,0,"run080"
"4519","GBB","GRR",1,0,1,0,1,"run080"
"4520","GBB","RBB",0,1,1,0,1,"run080"
"4521","GBB","RBR",1,0,1,1,0,"run080"
"4522","GBB","RGG",0,2,2,2,0,"run080"
"4523","GBG","RGR",1,0,1,0,1,"run080"
"4524","GGB","BBB",1,0,1,0,1,"run080"
"4525","GGB","BRB",3,1,4,4,0,"run080"
"4526","GGB","BRR",0,1,1,1,0,"run080"
"4527","GGB","GGG",4,1,5,5,0,"run080"
"4528","GGB","GRR",1,1,2,2,0,"run080"
"4529","GGB","RBG",0,1,1,1,0,"run080"
"4530","GGB","RGR",1,0,1,0,1,"run080"
"4531","GGB","RRG",1,0,1,0,1,"run080"
"4532","GGG","BBB",4,0,4,0,4,"run080"
"4533","GGG","BRB",0,1,1,1,0,"run080"
"4534","GGG","BRR",0,1,1,0,1,"run080"
"4535","GGG","GGB",1,0,1,1,0,"run080"
"4536","GGG","GGR",0,1,1,1,0,"run080"
"4537","GGG","GRG",0,1,1,1,0,"run080"
"4538","GGG","GRR",2,2,4,3,1,"run080"
"4539","GGG","RBB",0,1,1,1,0,"run080"
"4540","GGG","RBR",1,0,1,1,0,"run080"
"4541","GGG","RGG",1,1,2,1,1,"run080"
"4542","GRG","BRB",0,1,1,1,0,"run080"
"4543","GRG","GGB",0,2,2,2,0,"run080"
"4544","GRG","GGG",0,4,4,1,3,"run080"
"4545","GRG","RBR",1,1,2,1,1,"run080"
"4546","GRR","BRB",1,0,1,0,1,"run080"
"4547","GRR","BRR",1,1,2,0,2,"run080"
"4548","GRR","GGR",1,1,2,2,0,"run080"
"4549","GRR","RGG",1,0,1,0,1,"run080"
"4550","RBR","GGR",1,0,1,0,1,"run080"
"4551","RBR","GRR",1,0,1,0,1,"run080"
"4552","RBR","RGG",0,1,1,0,1,"run080"
"4553","RGR","BBB",0,2,2,0,2,"run080"
"4554","RGR","BGB",1,0,1,0,1,"run080"
"4555","RGR","GGR",0,1,1,0,1,"run080"
"4556","RGR","GRR",1,1,2,0,2,"run080"
"4557","RRG","RBR",0,1,1,0,1,"run080"
"4558","RRG","RGR",6,5,11,5,6,"run080"
"4559","RRR","GGG",1,1,2,0,2,"run080"
"4560","RRR","GGR",0,2,2,1,1,"run080"
"4561","BBG","BBB",1,2,3,3,0,"run081"
"4562","BBG","GBB",1,0,1,0,1,"run081"
"4563","BBG","GBG",1,1,2,0,2,"run081"
"4564","BBG","GGB",0,2,2,0,2,"run081"
"4565","BBG","GGG",1,1,2,1,1,"run081"
"4566","BBG","RRG",1,0,1,1,0,"run081"
"4567","BGG","RBG",1,0,1,0,1,"run081"
"4568","BRB","BBB",0,1,1,1,0,"run081"
"4569","BRB","GGB",1,0,1,0,1,"run081"
"4570","BRB","RBB",1,0,1,1,0,"run081"
"4571","BRR","GBB",1,0,1,0,1,"run081"
"4572","GBB","BBB",1,0,1,1,0,"run081"
"4573","GBB","GBG",1,0,1,0,1,"run081"
"4574","GBB","GGB",2,1,3,0,3,"run081"
"4575","GBB","GGG",4,8,12,8,4,"run081"
"4576","GBB","GRR",1,0,1,1,0,"run081"
"4577","GBB","RBB",0,1,1,1,0,"run081"
"4578","GBB","RBR",1,0,1,0,1,"run081"
"4579","GBB","RGG",0,2,2,0,2,"run081"
"4580","GBG","RGR",1,0,1,1,0,"run081"
"4581","GGB","BBB",1,0,1,0,1,"run081"
"4582","GGB","BRB",3,1,4,0,4,"run081"
"4583","GGB","BRR",0,1,1,0,1,"run081"
"4584","GGB","GGG",4,1,5,5,0,"run081"
"4585","GGB","GRR",1,1,2,0,2,"run081"
"4586","GGB","RBG",0,1,1,1,0,"run081"
"4587","GGB","RGR",1,0,1,1,0,"run081"
"4588","GGB","RRG",1,0,1,0,1,"run081"
"4589","GGG","BBB",4,0,4,0,4,"run081"
"4590","GGG","BRB",0,1,1,1,0,"run081"
"4591","GGG","BRR",0,1,1,0,1,"run081"
"4592","GGG","GGB",1,0,1,1,0,"run081"
"4593","GGG","GGR",0,1,1,1,0,"run081"
"4594","GGG","GRG",0,1,1,0,1,"run081"
"4595","GGG","GRR",2,2,4,0,4,"run081"
"4596","GGG","RBB",0,1,1,1,0,"run081"
"4597","GGG","RBR",1,0,1,1,0,"run081"
"4598","GGG","RGG",1,1,2,1,1,"run081"
"4599","GRG","BRB",0,1,1,0,1,"run081"
"4600","GRG","GGB",0,2,2,1,1,"run081"
"4601","GRG","GGG",0,4,4,3,1,"run081"
"4602","GRG","RBR",1,1,2,1,1,"run081"
"4603","GRR","BRB",1,0,1,1,0,"run081"
"4604","GRR","BRR",1,1,2,2,0,"run081"
"4605","GRR","GGR",1,1,2,2,0,"run081"
"4606","GRR","RGG",1,0,1,1,0,"run081"
"4607","RBR","GGR",1,0,1,0,1,"run081"
"4608","RBR","GRR",1,0,1,0,1,"run081"
"4609","RBR","RGG",0,1,1,0,1,"run081"
"4610","RGR","BBB",0,2,2,0,2,"run081"
"4611","RGR","BGB",1,0,1,0,1,"run081"
"4612","RGR","GGR",0,1,1,0,1,"run081"
"4613","RGR","GRR",1,1,2,1,1,"run081"
"4614","RRG","RBR",0,1,1,1,0,"run081"
"4615","RRG","RGR",6,5,11,7,4,"run081"
"4616","RRR","GGG",1,1,2,2,0,"run081"
"4617","RRR","GGR",0,2,2,1,1,"run081"
"4618","BBG","BBB",1,2,3,3,0,"run082"
"4619","BBG","GBB",1,0,1,0,1,"run082"
"4620","BBG","GBG",1,1,2,2,0,"run082"
"4621","BBG","GGB",0,2,2,2,0,"run082"
"4622","BBG","GGG",1,1,2,2,0,"run082"
"4623","BBG","RRG",1,0,1,1,0,"run082"
"4624","BGG","RBG",1,0,1,1,0,"run082"
"4625","BRB","BBB",0,1,1,0,1,"run082"
"4626","BRB","GGB",1,0,1,0,1,"run082"
"4627","BRB","RBB",1,0,1,0,1,"run082"
"4628","BRR","GBB",1,0,1,0,1,"run082"
"4629","GBB","BBB",1,0,1,1,0,"run082"
"4630","GBB","GBG",1,0,1,1,0,"run082"
"4631","GBB","GGB",2,1,3,3,0,"run082"
"4632","GBB","GGG",4,8,12,5,7,"run082"
"4633","GBB","GRR",1,0,1,0,1,"run082"
"4634","GBB","RBB",0,1,1,1,0,"run082"
"4635","GBB","RBR",1,0,1,0,1,"run082"
"4636","GBB","RGG",0,2,2,1,1,"run082"
"4637","GBG","RGR",1,0,1,1,0,"run082"
"4638","GGB","BBB",1,0,1,0,1,"run082"
"4639","GGB","BRB",3,1,4,2,2,"run082"
"4640","GGB","BRR",0,1,1,0,1,"run082"
"4641","GGB","GGG",4,1,5,0,5,"run082"
"4642","GGB","GRR",1,1,2,1,1,"run082"
"4643","GGB","RBG",0,1,1,1,0,"run082"
"4644","GGB","RGR",1,0,1,1,0,"run082"
"4645","GGB","RRG",1,0,1,0,1,"run082"
"4646","GGG","BBB",4,0,4,1,3,"run082"
"4647","GGG","BRB",0,1,1,1,0,"run082"
"4648","GGG","BRR",0,1,1,1,0,"run082"
"4649","GGG","GGB",1,0,1,0,1,"run082"
"4650","GGG","GGR",0,1,1,0,1,"run082"
"4651","GGG","GRG",0,1,1,0,1,"run082"
"4652","GGG","GRR",2,2,4,3,1,"run082"
"4653","GGG","RBB",0,1,1,1,0,"run082"
"4654","GGG","RBR",1,0,1,1,0,"run082"
"4655","GGG","RGG",1,1,2,2,0,"run082"
"4656","GRG","BRB",0,1,1,0,1,"run082"
"4657","GRG","GGB",0,2,2,1,1,"run082"
"4658","GRG","GGG",0,4,4,4,0,"run082"
"4659","GRG","RBR",1,1,2,2,0,"run082"
"4660","GRR","BRB",1,0,1,1,0,"run082"
"4661","GRR","BRR",1,1,2,2,0,"run082"
"4662","GRR","GGR",1,1,2,1,1,"run082"
"4663","GRR","RGG",1,0,1,0,1,"run082"
"4664","RBR","GGR",1,0,1,0,1,"run082"
"4665","RBR","GRR",1,0,1,1,0,"run082"
"4666","RBR","RGG",0,1,1,1,0,"run082"
"4667","RGR","BBB",0,2,2,1,1,"run082"
"4668","RGR","BGB",1,0,1,0,1,"run082"
"4669","RGR","GGR",0,1,1,0,1,"run082"
"4670","RGR","GRR",1,1,2,0,2,"run082"
"4671","RRG","RBR",0,1,1,1,0,"run082"
"4672","RRG","RGR",6,5,11,5,6,"run082"
"4673","RRR","GGG",1,1,2,0,2,"run082"
"4674","RRR","GGR",0,2,2,1,1,"run082"
"4675","BBG","BBB",1,2,3,0,3,"run083"
"4676","BBG","GBB",1,0,1,1,0,"run083"
"4677","BBG","GBG",1,1,2,1,1,"run083"
"4678","BBG","GGB",0,2,2,0,2,"run083"
"4679","BBG","GGG",1,1,2,1,1,"run083"
"4680","BBG","RRG",1,0,1,1,0,"run083"
"4681","BGG","RBG",1,0,1,0,1,"run083"
"4682","BRB","BBB",0,1,1,1,0,"run083"
"4683","BRB","GGB",1,0,1,1,0,"run083"
"4684","BRB","RBB",1,0,1,0,1,"run083"
"4685","BRR","GBB",1,0,1,1,0,"run083"
"4686","GBB","BBB",1,0,1,1,0,"run083"
"4687","GBB","GBG",1,0,1,1,0,"run083"
"4688","GBB","GGB",2,1,3,0,3,"run083"
"4689","GBB","GGG",4,8,12,8,4,"run083"
"4690","GBB","GRR",1,0,1,1,0,"run083"
"4691","GBB","RBB",0,1,1,1,0,"run083"
"4692","GBB","RBR",1,0,1,1,0,"run083"
"4693","GBB","RGG",0,2,2,1,1,"run083"
"4694","GBG","RGR",1,0,1,1,0,"run083"
"4695","GGB","BBB",1,0,1,0,1,"run083"
"4696","GGB","BRB",3,1,4,1,3,"run083"
"4697","GGB","BRR",0,1,1,0,1,"run083"
"4698","GGB","GGG",4,1,5,2,3,"run083"
"4699","GGB","GRR",1,1,2,2,0,"run083"
"4700","GGB","RBG",0,1,1,1,0,"run083"
"4701","GGB","RGR",1,0,1,0,1,"run083"
"4702","GGB","RRG",1,0,1,0,1,"run083"
"4703","GGG","BBB",4,0,4,0,4,"run083"
"4704","GGG","BRB",0,1,1,1,0,"run083"
"4705","GGG","BRR",0,1,1,0,1,"run083"
"4706","GGG","GGB",1,0,1,1,0,"run083"
"4707","GGG","GGR",0,1,1,1,0,"run083"
"4708","GGG","GRG",0,1,1,1,0,"run083"
"4709","GGG","GRR",2,2,4,3,1,"run083"
"4710","GGG","RBB",0,1,1,1,0,"run083"
"4711","GGG","RBR",1,0,1,1,0,"run083"
"4712","GGG","RGG",1,1,2,2,0,"run083"
"4713","GRG","BRB",0,1,1,0,1,"run083"
"4714","GRG","GGB",0,2,2,1,1,"run083"
"4715","GRG","GGG",0,4,4,3,1,"run083"
"4716","GRG","RBR",1,1,2,1,1,"run083"
"4717","GRR","BRB",1,0,1,0,1,"run083"
"4718","GRR","BRR",1,1,2,2,0,"run083"
"4719","GRR","GGR",1,1,2,0,2,"run083"
"4720","GRR","RGG",1,0,1,0,1,"run083"
"4721","RBR","GGR",1,0,1,0,1,"run083"
"4722","RBR","GRR",1,0,1,0,1,"run083"
"4723","RBR","RGG",0,1,1,0,1,"run083"
"4724","RGR","BBB",0,2,2,0,2,"run083"
"4725","RGR","BGB",1,0,1,0,1,"run083"
"4726","RGR","GGR",0,1,1,1,0,"run083"
"4727","RGR","GRR",1,1,2,1,1,"run083"
"4728","RRG","RBR",0,1,1,0,1,"run083"
"4729","RRG","RGR",6,5,11,7,4,"run083"
"4730","RRR","GGG",1,1,2,1,1,"run083"
"4731","RRR","GGR",0,2,2,0,2,"run083"
"4732","BBG","BBB",1,2,3,1,2,"run084"
"4733","BBG","GBB",1,0,1,0,1,"run084"
"4734","BBG","GBG",1,1,2,1,1,"run084"
"4735","BBG","GGB",0,2,2,0,2,"run084"
"4736","BBG","GGG",1,1,2,1,1,"run084"
"4737","BBG","RRG",1,0,1,1,0,"run084"
"4738","BGG","RBG",1,0,1,0,1,"run084"
"4739","BRB","BBB",0,1,1,0,1,"run084"
"4740","BRB","GGB",1,0,1,1,0,"run084"
"4741","BRB","RBB",1,0,1,0,1,"run084"
"4742","BRR","GBB",1,0,1,0,1,"run084"
"4743","GBB","BBB",1,0,1,1,0,"run084"
"4744","GBB","GBG",1,0,1,0,1,"run084"
"4745","GBB","GGB",2,1,3,1,2,"run084"
"4746","GBB","GGG",4,8,12,4,8,"run084"
"4747","GBB","GRR",1,0,1,0,1,"run084"
"4748","GBB","RBB",0,1,1,0,1,"run084"
"4749","GBB","RBR",1,0,1,0,1,"run084"
"4750","GBB","RGG",0,2,2,2,0,"run084"
"4751","GBG","RGR",1,0,1,0,1,"run084"
"4752","GGB","BBB",1,0,1,0,1,"run084"
"4753","GGB","BRB",3,1,4,0,4,"run084"
"4754","GGB","BRR",0,1,1,1,0,"run084"
"4755","GGB","GGG",4,1,5,3,2,"run084"
"4756","GGB","GRR",1,1,2,0,2,"run084"
"4757","GGB","RBG",0,1,1,0,1,"run084"
"4758","GGB","RGR",1,0,1,0,1,"run084"
"4759","GGB","RRG",1,0,1,0,1,"run084"
"4760","GGG","BBB",4,0,4,4,0,"run084"
"4761","GGG","BRB",0,1,1,0,1,"run084"
"4762","GGG","BRR",0,1,1,1,0,"run084"
"4763","GGG","GGB",1,0,1,0,1,"run084"
"4764","GGG","GGR",0,1,1,1,0,"run084"
"4765","GGG","GRG",0,1,1,0,1,"run084"
"4766","GGG","GRR",2,2,4,0,4,"run084"
"4767","GGG","RBB",0,1,1,0,1,"run084"
"4768","GGG","RBR",1,0,1,1,0,"run084"
"4769","GGG","RGG",1,1,2,2,0,"run084"
"4770","GRG","BRB",0,1,1,0,1,"run084"
"4771","GRG","GGB",0,2,2,2,0,"run084"
"4772","GRG","GGG",0,4,4,2,2,"run084"
"4773","GRG","RBR",1,1,2,2,0,"run084"
"4774","GRR","BRB",1,0,1,0,1,"run084"
"4775","GRR","BRR",1,1,2,2,0,"run084"
"4776","GRR","GGR",1,1,2,1,1,"run084"
"4777","GRR","RGG",1,0,1,1,0,"run084"
"4778","RBR","GGR",1,0,1,1,0,"run084"
"4779","RBR","GRR",1,0,1,0,1,"run084"
"4780","RBR","RGG",0,1,1,1,0,"run084"
"4781","RGR","BBB",0,2,2,0,2,"run084"
"4782","RGR","BGB",1,0,1,0,1,"run084"
"4783","RGR","GGR",0,1,1,1,0,"run084"
"4784","RGR","GRR",1,1,2,2,0,"run084"
"4785","RRG","RBR",0,1,1,0,1,"run084"
"4786","RRG","RGR",6,5,11,11,0,"run084"
"4787","RRR","GGG",1,1,2,0,2,"run084"
"4788","RRR","GGR",0,2,2,2,0,"run084"
"4789","BBG","BBB",1,2,3,0,3,"run085"
"4790","BBG","GBB",1,0,1,0,1,"run085"
"4791","BBG","GBG",1,1,2,2,0,"run085"
"4792","BBG","GGB",0,2,2,1,1,"run085"
"4793","BBG","GGG",1,1,2,1,1,"run085"
"4794","BBG","RRG",1,0,1,0,1,"run085"
"4795","BGG","RBG",1,0,1,0,1,"run085"
"4796","BRB","BBB",0,1,1,0,1,"run085"
"4797","BRB","GGB",1,0,1,0,1,"run085"
"4798","BRB","RBB",1,0,1,0,1,"run085"
"4799","BRR","GBB",1,0,1,0,1,"run085"
"4800","GBB","BBB",1,0,1,0,1,"run085"
"4801","GBB","GBG",1,0,1,1,0,"run085"
"4802","GBB","GGB",2,1,3,3,0,"run085"
"4803","GBB","GGG",4,8,12,1,11,"run085"
"4804","GBB","GRR",1,0,1,1,0,"run085"
"4805","GBB","RBB",0,1,1,0,1,"run085"
"4806","GBB","RBR",1,0,1,0,1,"run085"
"4807","GBB","RGG",0,2,2,1,1,"run085"
"4808","GBG","RGR",1,0,1,1,0,"run085"
"4809","GGB","BBB",1,0,1,0,1,"run085"
"4810","GGB","BRB",3,1,4,1,3,"run085"
"4811","GGB","BRR",0,1,1,0,1,"run085"
"4812","GGB","GGG",4,1,5,3,2,"run085"
"4813","GGB","GRR",1,1,2,0,2,"run085"
"4814","GGB","RBG",0,1,1,0,1,"run085"
"4815","GGB","RGR",1,0,1,1,0,"run085"
"4816","GGB","RRG",1,0,1,0,1,"run085"
"4817","GGG","BBB",4,0,4,3,1,"run085"
"4818","GGG","BRB",0,1,1,0,1,"run085"
"4819","GGG","BRR",0,1,1,1,0,"run085"
"4820","GGG","GGB",1,0,1,0,1,"run085"
"4821","GGG","GGR",0,1,1,0,1,"run085"
"4822","GGG","GRG",0,1,1,0,1,"run085"
"4823","GGG","GRR",2,2,4,4,0,"run085"
"4824","GGG","RBB",0,1,1,0,1,"run085"
"4825","GGG","RBR",1,0,1,1,0,"run085"
"4826","GGG","RGG",1,1,2,2,0,"run085"
"4827","GRG","BRB",0,1,1,1,0,"run085"
"4828","GRG","GGB",0,2,2,0,2,"run085"
"4829","GRG","GGG",0,4,4,0,4,"run085"
"4830","GRG","RBR",1,1,2,2,0,"run085"
"4831","GRR","BRB",1,0,1,0,1,"run085"
"4832","GRR","BRR",1,1,2,0,2,"run085"
"4833","GRR","GGR",1,1,2,1,1,"run085"
"4834","GRR","RGG",1,0,1,0,1,"run085"
"4835","RBR","GGR",1,0,1,1,0,"run085"
"4836","RBR","GRR",1,0,1,0,1,"run085"
"4837","RBR","RGG",0,1,1,0,1,"run085"
"4838","RGR","BBB",0,2,2,2,0,"run085"
"4839","RGR","BGB",1,0,1,1,0,"run085"
"4840","RGR","GGR",0,1,1,1,0,"run085"
"4841","RGR","GRR",1,1,2,0,2,"run085"
"4842","RRG","RBR",0,1,1,1,0,"run085"
"4843","RRG","RGR",6,5,11,5,6,"run085"
"4844","RRR","GGG",1,1,2,1,1,"run085"
"4845","RRR","GGR",0,2,2,0,2,"run085"
"4846","BBG","BBB",1,2,3,2,1,"run086"
"4847","BBG","GBB",1,0,1,0,1,"run086"
"4848","BBG","GBG",1,1,2,0,2,"run086"
